event_unique_id,division,occurrencedate,reporteddate,premisetype,occurrencehour,mci_category,neighbourhood
GO-2022349895,D22,2022-02-20 5:00,2022-02-23 5:00,Commercial,16,Assault,New Toronto
GO-2022349903,D53,2022-02-19 5:00,2022-02-23 5:00,Apartment,11,Break and Enter,Mount Pleasant West
GO-2022349908,D12,2022-02-18 5:00,2022-02-23 5:00,Commercial,17,Break and Enter,Beechborough-Greenbrook
GO-2022349926,D55,2022-02-23 5:00,2022-02-23 5:00,Apartment,9,Assault,The Beaches
GO-2022349926,D55,2022-02-23 5:00,2022-02-23 5:00,Apartment,9,Break and Enter,The Beaches
GO-2022349986,D14,2022-02-23 5:00,2022-02-23 5:00,Commercial,2,Break and Enter,South Parkdale
GO-2022350085,D11,2022-02-23 5:00,2022-02-23 5:00,Apartment,9,Assault,Dovercourt-Wallace Emerson-Junction
GO-2022350102,D53,2022-02-18 5:00,2022-02-23 5:00,Transit,17,Assault,Yonge-Eglinton
GO-2022350136,D52,2022-02-22 5:00,2022-02-23 5:00,Commercial,0,Break and Enter,Bay Street Corridor
GO-2022350459,D14,2022-02-23 5:00,2022-02-23 5:00,Commercial,2,Break and Enter,Waterfront Communities-The Island
GO-2022350530,D22,2022-02-20 5:00,2022-02-23 5:00,Commercial,16,Assault,New Toronto
GO-2022350547,D41,2022-02-23 5:00,2022-02-23 5:00,Commercial,10,Assault,Ionview
GO-2022350609,D32,2022-02-20 5:00,2022-02-23 5:00,Apartment,0,Assault,York University Heights
GO-2022350618,D43,2017-01-01 5:00,2022-02-23 5:00,Commercial,10,Assault,West Hill
GO-2022350689,D22,2022-02-09 5:00,2022-02-23 5:00,Apartment,11,Break and Enter,Mimico includes Humber Bay Shores
GO-2022350754,D53,2022-02-20 5:00,2022-02-23 5:00,Transit,15,Assault,Annex
GO-2022350861,D54,2022-02-22 5:00,2022-02-23 5:00,Apartment,21,Assault,OConnor-Parkview
GO-2022351010,D51,2022-02-23 5:00,2022-02-23 5:00,Other,11,Assault,Moss Park
GO-2022353780,D22,2008-12-24 5:00,2022-02-23 5:00,Apartment,12,Assault,Eringate-Centennial-West Deane
GO-2022353780,D22,2008-12-24 5:00,2022-02-23 5:00,Apartment,12,Sexual Violation,Eringate-Centennial-West Deane
GO-2022353812,D52,2022-02-23 5:00,2022-02-23 5:00,Other,19,Assault,Bay Street Corridor
GO-2022353835,D31,2022-02-23 5:00,2022-02-23 5:00,Outside,19,Assault,Black Creek
GO-2022353845,D33,2022-02-23 5:00,2022-02-23 5:00,Apartment,19,Assault,Don Valley Village
GO-2022353893,D52,2022-02-23 5:00,2022-02-23 5:00,Outside,19,Robbery,Waterfront Communities-The Island
GO-2022354000,D53,2022-02-23 5:00,2022-02-24 5:00,Apartment,19,Assault,Forest Hill North
GO-2022354202,D23,2018-12-20 5:00,2022-02-23 5:00,House,20,Assault,West Humber-Clairville
GO-2022354235,D52,2022-02-23 5:00,2022-02-23 5:00,Commercial,20,Robbery,Waterfront Communities-The Island
GO-2022354306,D51,2022-02-23 5:00,2022-02-23 5:00,Apartment,20,Assault,Regent Park
GO-2022354521,D14,2022-02-23 5:00,2022-02-23 5:00,Other,19,Assault,Annex
GO-2022354613,D52,2022-02-23 5:00,2022-02-23 5:00,Other,21,Assault,Waterfront Communities-The Island
GO-2022354669,D12,2022-02-23 5:00,2022-02-23 5:00,Transit,22,Assault,Rockcliffe-Smythe
GO-2022354677,D51,2021-07-23 5:00,2022-02-23 5:00,Apartment,10,Assault,Moss Park
GO-2022354688,D51,2022-02-23 5:00,2022-02-23 5:00,Apartment,22,Assault,Moss Park
GO-2022354688,D51,2022-02-23 5:00,2022-02-23 5:00,Apartment,22,Sexual Violation,Moss Park
GO-2022354741,D33,2022-02-23 5:00,2022-02-23 5:00,House,22,Break and Enter,Banbury-Don Mills
GO-2022354744,D14,2022-02-23 5:00,2022-02-23 5:00,Other,22,Assault,Niagara
GO-2022354799,D42,2017-01-01 5:00,2022-02-23 5:00,Apartment,0,Assault,LAmoreaux
GO-2022354901,D54,2022-02-23 5:00,2022-02-23 5:00,Apartment,23,Assault,Flemingdon Park
GO-2022354907,D43,2022-02-23 5:00,2022-02-23 5:00,House,23,Assault,West Hill
GO-2022354977,D12,2022-02-23 5:00,2022-02-23 5:00,House,23,Assault,Rockcliffe-Smythe
GO-202235512,D22,2022-01-06 5:00,2022-01-06 5:00,Outside,15,Sexual Violation,Etobicoke West Mall
GO-2022355161,D43,2022-02-23 5:00,2022-02-24 5:00,House,16,Assault,West Hill
GO-2022356952,D14,2022-02-01 5:00,2022-02-24 5:00,Commercial,15,Assault,Palmerston-Little Italy
GO-2022356973,D32,2022-02-18 5:00,2022-02-24 5:00,Commercial,19,Break and Enter,York University Heights
GO-2022356992,D51,2021-12-30 5:00,2022-02-24 5:00,Apartment,12,Assault,Church-Yonge Corridor
GO-2022357035,D14,2021-12-18 5:00,2022-02-24 5:00,Apartment,12,Break and Enter,Niagara
GO-2022357228,D55,2022-02-23 5:00,2022-02-24 5:00,Commercial,17,Break and Enter,Greenwood-Coxwell
GO-2022357327,D32,2022-02-24 5:00,2022-02-24 5:00,Other,9,Sexual Violation,Englemount-Lawrence
GO-2022357396,D42,2022-02-24 5:00,2022-02-24 5:00,House,10,Assault,Milliken
GO-2022357750,D33,2022-02-23 5:00,2022-02-24 5:00,Apartment,23,Sexual Violation,Bayview Village
GO-2022357808,D52,2022-02-24 5:00,2022-02-24 5:00,Commercial,3,Break and Enter,Waterfront Communities-The Island
GO-2022357817,D51,2022-02-24 5:00,2022-02-24 5:00,Transit,11,Assault,Church-Yonge Corridor
GO-2022357842,D14,2022-02-24 5:00,2022-02-24 5:00,Other,11,Assault,Waterfront Communities-The Island
GO-2022357853,D51,2022-02-24 5:00,2022-02-24 5:00,Apartment,11,Assault,North St.James Town
GO-2022357863,D13,2022-02-23 5:00,2022-02-24 5:00,Outside,15,Assault,Dovercourt-Wallace Emerson-Junction
GO-202235795,D14,1972-09-01 5:00,2022-01-06 5:00,Apartment,16,Sexual Violation,South Parkdale
GO-2022357952,D51,2022-02-24 5:00,2022-02-24 5:00,Apartment,12,Assault,Moss Park
GO-2022358007,D14,2022-02-24 5:00,2022-02-24 5:00,Apartment,12,Break and Enter,South Parkdale
GO-202235812,D51,2021-12-30 5:00,2022-01-06 5:00,Commercial,6,Robbery,Moss Park
GO-2022358261,D55,2022-02-24 5:00,2022-02-24 5:00,Commercial,12,Robbery,Greenwood-Coxwell
GO-2022358281,D53,2022-02-24 5:00,2022-02-24 5:00,Apartment,2,Break and Enter,Rosedale-Moore Park
GO-2022358335,D54,2021-12-15 5:00,2022-02-24 5:00,Apartment,13,Assault,Taylor-Massey
GO-2022358340,D52,2022-02-24 5:00,2022-02-24 5:00,Commercial,13,Assault,Bay Street Corridor
GO-2022358346,D52,2022-02-24 5:00,2022-02-24 5:00,Apartment,0,Sexual Violation,Bay Street Corridor
GO-2022360292,D23,2022-02-24 5:00,2022-02-24 5:00,Commercial,9,Break and Enter,West Humber-Clairville
GO-2022360375,D32,2022-02-24 5:00,2022-02-25 5:00,Apartment,18,Break and Enter,Bedford Park-Nortown
GO-2022360480,D14,2022-02-24 5:00,2022-02-24 5:00,Apartment,18,Assault,Waterfront Communities-The Island
GO-2022360536,D22,2022-02-24 5:00,2022-02-24 5:00,Educational,19,Assault,Stonegate-Queensway
GO-2022360560,D13,2022-02-24 5:00,2022-02-24 5:00,House,18,Robbery,Corso Italia-Davenport
GO-2022360569,D12,2022-02-24 5:00,2022-02-24 5:00,Other,19,Assault,Rockcliffe-Smythe
GO-2022360577,D51,2022-02-24 5:00,2022-02-24 5:00,Apartment,19,Assault,Moss Park
GO-2022360639,D41,2022-02-24 5:00,2022-02-24 5:00,Transit,19,Assault,Kennedy Park
GO-2022360652,D41,2022-02-24 5:00,2022-02-24 5:00,Outside,19,Robbery,Wexford-Maryvale
GO-2022360692,D53,2022-02-23 5:00,2022-02-24 5:00,Apartment,10,Assault,Yonge-Eglinton
GO-2022360760,D22,2022-02-24 5:00,2022-02-24 5:00,Other,19,Assault,Mimico includes Humber Bay Shores
GO-2022360764,D42,2022-02-24 5:00,2022-02-24 5:00,House,8,Break and Enter,Agincourt North
GO-2022360845,D55,2022-02-24 5:00,2022-02-24 5:00,Apartment,19,Assault,East End-Danforth
GO-2022360856,D43,2022-02-24 5:00,2022-02-24 5:00,Apartment,19,Assault,Woburn
GO-2022360912,D32,2022-02-24 5:00,2022-02-24 5:00,Transit,19,Assault,Newtonbrook West
GO-2022361022,D32,2022-02-24 5:00,2022-02-24 5:00,Outside,20,Robbery,Willowdale East
GO-2022361025,D32,2022-02-23 5:00,2022-02-24 5:00,Apartment,22,Sexual Violation,Newtonbrook West
GO-2022361098,D32,2022-02-24 5:00,2022-02-24 5:00,Outside,20,Assault,Lawrence Park North
GO-2022361180,D51,2022-02-24 5:00,2022-02-24 5:00,Outside,15,Assault,Church-Yonge Corridor
GO-2022361292,D53,2022-02-23 5:00,2022-02-24 5:00,Apartment,13,Assault,Annex
GO-2022362358,D32,2022-02-25 5:00,2022-02-25 5:00,Commercial,2,Break and Enter,Bathurst Manor
GO-2022362485,D14,2022-02-25 5:00,2022-02-25 5:00,Apartment,4,Assault,Waterfront Communities-The Island
GO-2022362643,D22,2022-02-25 5:00,2022-02-25 5:00,Commercial,5,Break and Enter,Islington-City Centre West
GO-2022362754,D54,2022-02-16 5:00,2022-02-25 5:00,Apartment,17,Assault,Playter Estates-Danforth
GO-2022362932,D53,2022-02-25 5:00,2022-02-25 5:00,Outside,6,Assault,Mount Pleasant West
GO-2022362935,D51,2022-02-25 5:00,2022-02-25 5:00,Other,6,Assault,Waterfront Communities-The Island
GO-2022363098,D53,2022-02-25 5:00,2022-02-25 5:00,Commercial,6,Break and Enter,Annex
GO-202236328,D31,2022-01-06 5:00,2022-01-06 5:00,Apartment,17,Assault,York University Heights
GO-2022363390,D53,2021-09-13 5:00,2022-02-25 5:00,Educational,0,Sexual Violation,Forest Hill North
GO-2022363448,D41,2022-02-24 5:00,2022-02-25 5:00,Outside,18,Break and Enter,Oakridge
GO-2022363495,D12,2021-12-25 5:00,2022-02-25 5:00,Apartment,6,Break and Enter,Mount Dennis
GO-2022363655,D12,2022-02-24 5:00,2022-02-25 5:00,Educational,10,Assault,Weston
GO-202236367,D12,2022-01-06 5:00,2022-01-06 5:00,Apartment,18,Assault,Rockcliffe-Smythe
GO-2022365315,D54,2022-02-25 5:00,2022-02-25 5:00,Transit,13,Assault,Broadview North
GO-2022365334,D54,2022-02-25 5:00,2022-02-25 5:00,Educational,12,Robbery,Old East York
GO-2022365342,D11,2022-02-25 5:00,2022-02-25 5:00,Outside,7,Assault,High Park-Swansea
GO-2022365343,D31,2022-02-25 5:00,2022-02-25 5:00,Educational,13,Assault,Humbermede
GO-2022365375,D32,2022-02-25 5:00,2022-02-25 5:00,House,13,Assault,Westminster-Branson
GO-2022365426,D55,2019-12-25 5:00,2022-02-25 5:00,Other,0,Sexual Violation,South Riverdale
GO-2022365429,D55,2022-02-25 5:00,2022-02-25 5:00,Commercial,13,Assault,South Riverdale
GO-2022365495,D14,2021-11-06 5:00,2022-02-25 5:00,Apartment,20,Assault,Niagara
GO-2022365507,D54,2022-02-14 5:00,2022-02-25 5:00,Apartment,0,Break and Enter,Taylor-Massey
GO-2022365534,D31,2022-02-23 5:00,2022-02-25 5:00,Educational,16,Assault,York University Heights
GO-2022365606,D12,2022-02-25 5:00,2022-02-25 5:00,Apartment,13,Assault,Junction Area
GO-2022365804,D43,2003-01-01 5:00,2022-02-25 5:00,House,0,Assault,Rouge
GO-2022366053,D12,2022-02-25 5:00,2022-02-25 5:00,Apartment,15,Break and Enter,Rustic
GO-2022366057,D42,2022-02-25 5:00,2022-02-25 5:00,Outside,15,Assault,Malvern
GO-2022366112,D32,2022-02-25 5:00,2022-02-26 5:00,Apartment,17,Assault,Willowdale West
GO-2022366150,D33,2022-02-25 5:00,2022-02-25 5:00,Apartment,15,Assault,Don Valley Village
GO-2022366355,D41,2022-02-25 5:00,2022-02-25 5:00,Apartment,15,Assault,Ionview
GO-2022366493,D41,2022-02-25 5:00,2022-02-25 5:00,House,16,Assault,Oakridge
GO-202236657,D12,2022-01-06 5:00,2022-01-06 5:00,House,22,Sexual Violation,Keelesdale-Eglinton West
GO-2022366735,D11,2022-02-25 5:00,2022-02-26 5:00,Apartment,16,Break and Enter,High Park North
GO-2022369817,D54,2022-02-26 5:00,2022-02-26 5:00,Commercial,5,Break and Enter,Danforth
GO-2022369825,D31,2022-02-26 5:00,2022-02-26 5:00,Commercial,5,Break and Enter,Humber Summit
GO-2022369868,D13,2022-02-26 5:00,2022-02-26 5:00,Apartment,5,Assault,Oakwood Village
GO-2022370065,D12,2022-02-26 5:00,2022-02-26 5:00,House,6,Assault,Rockcliffe-Smythe
GO-2022370217,D14,2022-02-26 5:00,2022-02-26 5:00,Outside,6,Assault,Waterfront Communities-The Island
GO-2022370222,D12,2022-02-26 5:00,2022-02-26 5:00,Transit,7,Assault,Mount Dennis
GO-2022370367,D53,2022-02-26 5:00,2022-02-26 5:00,Commercial,8,Assault,Rosedale-Moore Park
GO-20223706,D54,2022-01-01 5:00,2022-01-01 5:00,Apartment,15,Assault,Flemingdon Park
GO-20223706,D54,2022-01-01 5:00,2022-01-01 5:00,Apartment,15,Break and Enter,Flemingdon Park
GO-2022370645,D43,2022-02-26 5:00,2022-02-26 5:00,House,9,Assault,Highland Creek
GO-2022370803,D53,2022-02-16 5:00,2022-02-26 5:00,Transit,8,Assault,Yonge-Eglinton
GO-2022370851,D11,2022-02-26 5:00,2022-02-26 5:00,Commercial,8,Break and Enter,Runnymede-Bloor West Village
GO-2022370877,D32,2022-02-26 5:00,2022-02-26 5:00,Apartment,10,Assault,Willowdale East
GO-2022371,D14,2022-01-01 5:00,2022-01-01 5:00,Outside,0,Assault,Kensington-Chinatown
